Filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
331.wav,-569.08356,115.97517,20.349798,22.4817,11.680275,3.063039,-4.511929,4.898681,0.37665457,-2.2371209,-3.2577367,5.3174543,0.59543693,119.1186,86.16955,26.252386,20.73251,17.17437,11.37531,13.500935,8.136928,8.672956,7.668979,8.709682,8.6374445,7.414367
227.wav,644.5697,152.7946,-9.627535,15.58105,35.711803,5.551784,-11.195994,-13.100367,1.1417986,6.2544646,-11.347639,-8.738316,0.11856306,98.321434,69.95712,25.513186,22.571808,22.68794,12.770896,13.169406,14.134978,13.835884,9.74436,10.235884,11.399974,9.572053
339.wav,-585.4825,125.05254,28.624939,22.2399,6.359233,-3.8956742,-9.252317,6.8044395,5.230726,1.9932564,-3.501122,0.21680637,0.089029625,119.16788,88.510155,33.953514,17.857454,17.924496,16.70371,14.279177,11.266198,10.091551,9.973452,7.5907216,6.3739543,7.3469276
289.wav,-581.96564,123.81988,29.623919,23.052675,3.5132456,1.5962461,-6.05133,4.9995317,1.9604921,-0.68112326,-4.1174817,3.2000396,1.4753568,119.741745,85.945854,32.22794,20.354383,18.190388,16.826113,12.351227,14.4434395,9.889522,9.60523,7.688838,7.3605924,6.433435
321.wav,-564.73755,123.87606,22.323242,18.847397,11.583778,6.63736,-2.8304722,-0.5500304,-1.5227664,-0.28960946,-0.040195163,3.3868976,-0.5809014,115.05316,85.1617,30.507996,18.42065,19.639849,11.349887,12.706437,14.920375,11.908378,8.965962,6.5923324,7.9397554,7.118883
337.wav,-585.1781,125.111084,28.824991,22.36372,6.50573,-3.7148166,-9.029404,6.999245,5.3287773,1.9844058,-3.4798625,0.24689423,0.1254776,118.727,88.17858,33.88522,17.771294,17.851261,16.760485,14.329072,11.234709,10.066555,9.966942,7.6169195,6.320741,7.3210177
313.wav,-588.39294,115.73365,35.161285,24.074757,11.690799,9.105684,-2.5022943,-0.53003484,0.20378672,1.6334181,-2.8307092,-2.7371836,-3.7212627,112.02258,89.49398,24.696293,19.715324,18.999916,13.940442,14.187242,12.510618,10.383228,8.036157,9.048471,8.010189,8.137955
333.wav,-568.9017,115.93641,20.43425,22.433224,11.708246,2.9801834,-4.5460086,4.8149796,0.35850784,-2.3133955,-3.3115656,5.2335677,0.5663598,118.88205,86.06977,26.238068,20.707027,17.156527,11.36008,13.510526,8.196375,8.696202,7.6063657,8.692388,8.628968,7.3932796
330.wav,-544.10803,116.042816,9.463781,26.588755,24.332367,-5.4636683,-14.025209,3.2690344,3.9379652,-0.83212847,-4.469834,0.39154047,1.1466385,105.94438,76.394005,30.050732,26.715963,24.881449,16.722488,18.555407,10.353906,10.475475,8.068694,10.70022,7.9121013,6.928873
224.wav,672.65265,143.78543,-1.3405422,-8.672221,24.10442,15.05455,-14.88494,-18.819435,1.256306,10.387223,-5.8588243,-16.525293,-2.569028,110.55798,80.75112,29.635761,17.653584,24.539255,16.967672,13.286374,13.439659,8.9822445,8.342273,11.412586,12.138292,9.212545
334.wav,-553.2109,114.70714,15.585915,16.819351,21.492245,3.9665346,-8.8391,-3.738963,-0.56497085,-2.9138432,-2.2907345,2.243622,-0.9709361,124.75563,91.46396,22.359888,17.693209,18.495646,8.764518,17.127007,11.629366,8.348463,9.823865,11.448293,8.189828,6.6133084
324.wav,-556.9466,117.20624,16.787987,32.24416,16.205873,-3.7930696,-5.426304,4.1828623,-2.857729,-4.2093806,-2.392621,1.4837912,-3.061867,117.45725,81.788704,25.551817,22.016417,17.291126,15.9657,14.386226,11.72072,11.3068495,10.60985,9.82044,8.873067,8.474766
230.wav,671.73615,140.26108,-22.641209,9.927176,32.952812,14.529511,-4.428118,-14.9398,-6.5767736,9.0036745,-0.9262636,-14.825174,-5.7028713,121.18734,76.16354,30.211887,22.754435,27.213375,13.600315,10.217412,13.526599,13.577342,8.901512,10.203625,14.618022,11.51093
336.wav,-553.5228,114.80698,15.569782,16.889267,21.454786,3.9442208,-8.909579,-3.751645,-0.5900603,-2.9445736,-2.3729403,2.1755602,-1.006632,125.02589,91.567795,22.409073,17.69527,18.51005,8.765642,17.087631,11.610033,8.304021,9.761547,11.400265,8.19482,6.5915303
319.wav,-564.3928,123.59971,22.327326,18.687616,11.605957,6.5200596,-2.8376966,-0.62422407,-1.4925016,-0.3052086,0.005303701,3.430561,-0.5406761,114.84961,85.360054,30.565939,18.413734,19.668358,11.311246,12.601537,14.866285,11.844967,8.924424,6.6355476,7.994129,7.141957
327.wav,-583.42487,115.41672,24.041967,24.113815,11.180568,7.1403327,-5.88358,1.3101076,-1.2744257,-1.497743,-0.79504937,3.7707837,-0.56926996,114.82725,84.40132,26.277096,20.007849,16.957987,10.56337,13.888522,10.475617,9.429019,10.787315,7.733026,7.845213,6.618709
349.wav,-567.04816,114.69491,14.5316515,23.702019,17.820936,-0.8105562,-10.490013,2.3340743,1.180578,1.1870141,-4.518214,-0.75680524,-0.0067991936,124.0904,87.18932,29.167662,20.571087,19.63592,12.570282,16.302559,10.855423,10.181407,9.448757,9.187176,7.3509936,8.890145
328.wav,-544.1114,116.27765,9.559854,26.762335,24.411976,-5.374199,-13.990655,3.3278785,3.99633,-0.7405249,-4.451415,0.40606195,1.1834809,105.954124,76.2875,30.061258,26.685574,24.852793,16.76028,18.5102,10.396154,10.535308,8.060357,10.742668,7.955404,6.933112
342.wav,-595.09265,115.912994,26.226732,32.66472,13.009459,7.6350617,-8.9159355,4.7346544,3.2861476,-0.1835942,-3.756881,3.4646196,-1.1776063,118.7774,80.58805,25.624502,22.668285,20.782902,12.209865,16.927877,13.364912,8.24727,8.742289,8.972419,7.448915,7.769328
346.wav,-591.03284,107.017456,18.50379,25.468845,14.911433,-1.3044978,-11.574787,2.3048801,1.6524688,0.98238176,-2.1695652,-0.38680944,-1.9227356,116.06518,81.30738,22.797035,21.669682,24.984425,17.039236,18.319958,13.121824,8.90601,8.531585,9.408559,9.632793,8.181839
107.wav,458.3823,111.71289,21.409334,21.943932,22.52136,2.758741,-8.138113,1.2781076,4.506358,0.92233884,-0.27660757,1.7131896,-2.0044897,117.05995,89.16525,19.31798,19.120625,19.434912,12.183259,17.974665,10.943245,7.440807,7.523359,7.793539,6.8162785,9.058538
340.wav,-595.28894,115.59997,26.064331,32.590473,12.9389305,7.5888696,-8.973809,4.737013,3.2265089,-0.21529794,-3.7403047,3.5194144,-1.1119504,119.1748,80.955376,25.731232,22.818743,20.767185,12.221648,16.95391,13.390911,8.156791,8.754367,9.015807,7.432646,7.7444835
236.wav,576.3296,156.6387,-3.5672927,14.035472,35.472454,4.376214,-14.834677,-4.8339663,-0.32211864,-4.191407,-3.4139566,-5.4064746,-2.8624187,113.6968,82.870094,26.155977,21.519157,22.69517,12.240548,13.588968,8.708581,11.134847,8.79819,12.237436,9.744745,9.084897
11.wav,444.16068,93.78109,13.912926,27.24044,10.528018,2.8926022,-3.7805958,5.6837854,-6.310593,6.9553604,-4.181731,9.240172,-4.3577647,122.04274,76.51133,21.88087,15.933983,14.317892,14.207337,14.037059,8.789306,7.972585,9.353737,8.039136,7.3905387,8.677265
104.wav,433.61127,111.2927,18.976324,35.46876,15.602371,2.190453,-6.6313624,10.177987,4.044783,1.4633261,-4.7938185,5.1916614,1.0537615,123.356346,81.31127,25.233953,22.02568,18.66537,16.738396,16.415213,10.605186,6.8580637,8.6949415,10.176214,9.613818,9.110914
254.wav,441.12622,123.89928,29.112041,25.13653,13.56502,8.786518,-5.7796493,0.7967315,0.005062246,-3.801502,-5.3763847,1.9530771,-0.9146149,117.75744,88.23446,26.456305,20.819921,18.373968,10.786766,13.174946,9.240317,8.007105,9.283838,7.9996443,9.277112,9.550435
281.wav,442.7227,126.70488,34.431988,25.504059,2.415526,-3.6511204,-6.1310806,6.266297,2.6604924,-1.8121784,-3.2067504,3.7763581,-0.15815745,115.43491,87.66743,32.423492,17.968468,18.27985,18.627462,13.672971,9.777541,9.569958,12.184491,9.713863,7.445825,7.784711
233.wav,623.0658,188.86012,15.930782,-7.439949,18.477903,7.2567773,-6.934777,-1.4656898,2.6040282,-4.2950706,-3.5521033,2.696303,-1.4662665,88.29497,72.3274,14.608697,11.054095,13.240554,10.211708,7.384923,10.813872,9.302864,7.882496,7.677688,8.50783,7.819983
343.wav,-557.5184,121.09598,38.873825,18.867628,2.2857962,-7.6152606,-5.187262,5.559815,6.9186754,0.90981066,-0.6671996,3.169404,1.9558108,101.65545,85.26098,29.644567,17.655325,17.148455,17.227259,11.729345,10.622122,8.531758,6.007317,6.8030705,7.141517,5.895625
293.wav,471.6703,126.94775,25.519588,25.93552,22.142803,3.517129,-10.465116,-2.701139,3.949306,-2.4521627,-6.210136,-0.02823997,-1.7845469,110.7217,85.133064,28.847328,26.134521,22.63484,11.181359,15.412667,11.922907,9.363083,10.216815,12.633158,8.087027,7.6845903
110.wav,478.68414,99.20192,18.43683,21.783697,12.727465,1.8954378,0.030976813,2.5971472,-4.380282,-0.2464418,-1.4099618,2.7222264,-1.8481475,110.86191,78.35808,23.899893,20.42297,17.225517,14.86646,13.466508,12.048806,12.605841,7.9744563,9.727212,7.1560917,8.3491955
284.wav,453.11636,117.25634,8.122411,22.481771,22.133505,1.8106446,-12.096037,-1.4777879,-2.127071,-0.6758387,-1.9806806,1.6275837,-0.056486394,139.7948,92.18016,21.819914,17.670029,18.504835,13.167971,19.008345,9.805158,8.813035,8.70811,8.311151,7.29911,8.82957
266.wav,442.0292,120.62096,25.182219,29.815056,21.208786,10.463571,-12.197778,-3.2447226,2.013779,1.8273588,-3.7868583,-1.4276582,-4.886231,120.65284,84.13215,24.351162,20.670258,19.636478,11.105867,19.11184,12.866723,8.948392,6.955986,8.021729,6.3911223,6.584315
354.wav,-548.78796,119.166534,25.046013,29.271774,16.915674,-6.6083593,-9.595212,2.76357,-1.598148,-4.706718,-4.708168,-1.8613588,-1.7346601,109.63028,83.79283,28.25478,22.266018,20.600035,15.909174,17.451433,13.41006,9.343595,9.491783,8.855511,9.613713,8.978054
317.wav,440.9015,103.62592,17.095993,18.29685,12.657458,3.8828597,-5.6987576,0.6258671,6.646649,1.572294,-3.31922,2.4550054,0.95250255,118.42417,85.799545,26.558887,19.271255,16.064104,10.752263,14.726227,12.66931,7.662755,8.442799,10.935822,7.863362,7.8454614
269.wav,415.72345,92.688255,24.930597,25.232655,15.012803,6.0458164,-5.058826,3.442894,6.665846,3.4352274,-2.2059064,2.4864476,1.4377004,111.74714,82.74551,27.474304,18.115803,16.67055,11.019505,17.137678,9.531819,7.76044,7.665412,9.658745,7.3424525,5.8762355
355.wav,-559.827,127.50975,21.222006,27.999842,21.720718,7.2838883,-15.038146,-3.4109597,4.5495105,0.28575736,-5.942135,2.245136,1.6587344,120.24369,83.89077,28.69587,21.333998,20.663532,12.379546,21.515017,15.250049,9.589432,9.677704,9.278981,9.684307,7.8045073
287.wav,427.65225,102.97294,13.433368,30.571276,9.191256,-4.998939,-6.628704,5.690886,-0.2419961,-0.6471371,-4.1120596,3.177997,1.6642016,133.05133,87.03717,32.320747,21.388397,18.937145,19.235308,11.239213,9.227756,6.842181,14.999786,7.9699717,7.7817245,5.943309
272.wav,459.28693,122.125595,21.909433,30.879295,9.631942,-1.1994604,-7.970091,1.4505407,-0.44000718,-7.4357295,-2.3906162,9.239925,0.2748681,114.4509,83.67847,32.152245,22.1849,19.410254,13.774942,12.398279,11.387412,9.318945,11.545187,9.295032,9.1384115,6.379762
329.wav,477.61838,116.27761,9.559819,26.76232,24.41195,-5.3742003,-13.9906435,3.32788,3.9962585,-0.7405197,-4.451403,0.4060157,1.1834687,105.95421,76.28757,30.061253,26.685598,24.852787,16.760191,18.510164,10.396129,10.53533,8.060347,10.742627,7.955421,6.9330745
352.wav,-548.5921,118.70827,24.822016,28.968609,16.822142,-6.7622423,-9.597281,2.6979012,-1.6095694,-4.7715297,-4.7356625,-1.8802346,-1.7207932,109.45702,84.03577,28.317532,22.379747,20.654741,15.78477,17.307268,13.346594,9.225985,9.422862,8.8201275,9.629562,9.015742
248.wav,442.5338,119.59367,25.683851,25.720455,6.9289026,-1.1775559,-8.331078,4.534379,6.061574,-1.8065271,-3.283677,6.1986327,0.13422339,118.77795,86.98816,29.945404,18.920965,17.666367,15.717327,13.993911,10.16806,7.8201394,12.118248,8.895328,8.564166,6.2815847
323.wav,464.43857,117.12248,16.636526,32.237476,16.064074,-3.782876,-5.5146365,4.1680264,-2.9094725,-4.1954994,-2.4365764,1.5076414,-3.0556188,117.82025,82.0337,25.627193,22.140446,17.357805,16.018661,14.356262,11.701173,11.289734,10.606586,9.806972,8.8662615,8.435438
278.wav,460.15344,124.68597,6.5034347,24.58388,15.20477,0.45596567,-7.537406,0.57247955,-2.7589557,0.87612903,-3.1510477,3.3821263,1.0038208,121.67046,80.75682,32.977608,21.64497,17.473969,14.709812,13.809725,7.271902,6.9915395,9.328335,8.688131,7.99513,7.905091
245.wav,449.34717,127.07311,22.756083,31.613985,3.813784,-7.713069,-7.9808598,9.240785,2.561904,1.6365178,-4.5544786,2.3086116,2.1165183,124.17965,84.12035,25.343716,24.00205,18.487795,20.08046,13.751619,10.324239,10.357002,7.2892427,9.109098,8.041236,7.4236917
263.wav,451.36362,124.58111,23.81762,18.90992,16.130323,7.633664,-6.4570727,-0.99390423,-1.6437234,-2.307903,-0.18690453,5.01648,-2.2414293,120.338066,89.51682,21.94927,18.815987,19.026709,10.47947,14.924548,9.958044,7.8904686,8.378636,6.942391,7.7115602,6.9152756
308.wav,428.85535,110.012,37.598003,20.998112,5.527598,1.4492906,-2.957326,2.7507465,0.46507755,0.69672793,0.85205907,0.46477297,-2.20584,105.334564,85.785126,32.369587,21.646214,19.470695,17.417921,12.700865,9.74686,7.749247,8.028246,7.2587447,7.9504714,7.5210824
251.wav,442.3828,117.425865,25.090315,23.301655,14.550742,6.019376,-7.561594,0.4177795,2.931927,-1.3360137,-2.9618146,3.2481673,0.26312205,117.8329,87.599525,23.024792,18.242556,14.6159935,9.784109,13.252927,8.925146,6.5374346,9.489898,9.107167,5.6823688,6.6788006
275.wav,424.46954,108.738014,32.68619,28.403662,6.2966814,1.8088906,-4.549304,4.3293457,1.0938423,-2.4187162,-3.1780047,2.823945,-0.3732487,109.293274,83.74231,32.377346,20.737366,16.407593,15.064591,11.458565,8.268752,8.481091,10.620383,8.737587,5.3848605,6.931563
302.wav,446.9483,114.02994,27.039692,23.620226,21.380663,6.3346977,-9.632153,-3.4373143,-0.7564386,-4.008345,-1.5993447,4.058332,-0.5728654,105.338905,81.11132,22.822767,22.611664,18.831966,9.41396,16.4539,10.144526,7.8754387,11.321119,10.830994,8.775848,7.444086
242.wav,439.5277,114.81388,33.452015,25.225489,13.661586,3.8945131,-6.407503,2.2437916,2.83385,-2.3799243,-4.9182463,0.6128387,-1.8038929,110.39689,86.4905,27.116913,20.207117,19.811998,12.28364,17.79214,12.193787,7.2036815,9.8615885,9.739695,8.700991,9.309036
357.wav,-560.01483,127.79751,21.290802,28.221785,21.756561,7.4000287,-15.094489,-3.3730204,4.51568,0.34071395,-5.94621,2.2165475,1.6175013,120.31314,83.673676,28.661379,21.267145,20.611233,12.344052,21.54407,15.293538,9.580027,9.675256,9.300788,9.673716,7.819113
305.wav,438.26474,109.535835,19.138405,26.425009,10.944732,3.5255795,-6.776218,4.033403,3.7003012,-1.7520901,-2.7853563,6.0373845,2.1905735,122.98185,85.95403,31.27655,21.901089,16.01661,11.820881,14.87421,9.168021,7.2177153,8.878025,9.262809,8.806819,8.059378
347.wav,430.69684,107.01742,18.503775,25.46874,14.911357,-1.3045456,-11.574901,2.3047538,1.6523963,0.98232,-2.1695623,-0.3868216,-1.9228965,116.06525,81.30746,22.797081,21.669756,24.984465,17.039183,18.319832,13.1218195,8.905946,8.531575,9.408597,9.632782,8.181765
1.wav,-590.4722,95.99864,17.451824,27.888855,7.6304245,-0.3904707,-1.3859684,6.554316,-4.7249207,6.6624403,-2.6582084,4.0703883,-1.0705097,125.259254,79.75849,26.35114,20.156418,15.487876,14.189627,10.956587,9.71629,8.049373,7.289741,7.474238,7.4110684,6.6462417
299.wav,450.25293,123.18689,16.631868,23.782965,14.621762,3.2282186,-11.97114,2.7671435,2.975765,-3.4444869,-3.6664305,5.876794,1.8513889,124.7349,88.57222,22.050745,20.507233,17.056078,12.070651,18.248957,11.052975,6.7896247,10.183979,9.273663,10.550859,7.5675793
314.wav,433.33688,115.73353,35.16112,24.074635,11.690688,9.10554,-2.5024114,-0.530143,0.20366538,1.6333189,-2.8307526,-2.7373753,-3.7214768,112.02259,89.494064,24.696426,19.715408,18.999933,13.9403925,14.187139,12.510575,10.383174,8.036134,9.048392,8.010066,8.137784
344.wav,464.2112,121.09588,38.873745,18.86755,2.285697,-7.6153207,-5.1873126,5.5597568,6.918655,0.90972984,-0.66728944,3.169292,1.9557225,101.655556,85.26111,29.644629,17.655342,17.148417,17.22723,11.729294,10.622111,8.531806,6.007286,6.80303,7.1415105,5.895618
353.wav,473.13763,118.708145,24.821941,28.968586,16.822044,-6.7623243,-9.597388,2.6978211,-1.6096505,-4.7716017,-4.7357416,-1.8803265,-1.7208838,109.45709,84.03579,28.317585,22.379831,20.654718,15.784734,17.30722,13.346637,9.225995,9.422822,8.8201065,9.629573,9.015728
332.wav,452.64606,115.975105,20.349771,22.481678,11.680233,3.0629828,-4.5119743,4.898646,0.37664735,-2.2370906,-3.257714,5.3174386,0.5953538,119.11864,86.169655,26.252434,20.73259,17.174417,11.375305,13.500853,8.136951,8.6729355,7.6689415,8.7096815,8.637472,7.4143953
350.wav,454.68158,114.69486,14.531532,23.701935,17.820898,-0.8106418,-10.490062,2.3339703,1.1804491,1.1869024,-4.518281,-0.75682926,-0.0068533886,124.0904,87.189384,29.167603,20.571117,19.635902,12.570238,16.302559,10.855447,10.181429,9.448773,9.187111,7.3510447,8.890163
